"sales_id","sales_rep","email","brands","plant_cost","unit_price","quantity","costs","profit","countries","region","months","years"
"10382","Howard","howard_freeman@yahoo.com","budweiser","250.00","500.00",863,"431500.00","215750.00","Nigeria","northcentral ","June",2017
"10383","Gill","gillhell@uk.com","castle lite","180.00","450.00",913,"410850.00","246510.00","Togo","Southeast","July",2019
"10384","Gill","gillhell@uk.com","eagle lager","170.00","250.00",711,"177750.00","56880.00","Benin","west","August",2018
"10385","Kivell","kivel_go@yahoo.com","hero","150.00","200.00",717,"143400.00","35850.00","Senegal","southsouth","September",2019
"10386","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",862,"129300.00","60340.00","Ghana","northwest","October",2019
"10387","Morgan","morganny@gmail.com","grand malt","90.00","150.00",703,"105450.00","42180.00","Nigeria","northeast ","November",2017
"10388","Kivell","kivel_go@yahoo.com","trophy","150.00","200.00",962,"192400.00","48100.00","Togo","northcentral ","December",2018
"10389","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",807,"403500.00","201750.00","Benin","Southeast","January",2019
"10390","Gill","gillhell@uk.com","castle lite","180.00","450.00",950,"427500.00","256500.00","Senegal","west","February",2017
"10391","Sorvino","sorvi2000@gmail.com","eagle lager","170.00","250.00",949,"237250.00","75920.00","Ghana","southsouth","March",2017
"10392","Thompson","thomp@uk.com","hero","150.00","200.00",724,"144800.00","36200.00","Nigeria","northwest","April",2017
"10393","Andrews","andy@gmail.com","beta malt","80.00","150.00",717,"107550.00","50190.00","Togo","northeast ","May",2019
"10394","Jardine","jard@gmail.com","grand malt","90.00","150.00",933,"139950.00","55980.00","Benin","northcentral ","June",2017
"10395","Jardine","jard@gmail.com","trophy","150.00","200.00",930,"186000.00","46500.00","Senegal","Southeast","July",2018
"10396","Andrews","andy@gmail.com","budweiser","250.00","500.00",959,"479500.00","239750.00","Ghana","west","August",2018
"10397","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",922,"414900.00","248940.00","Nigeria","southsouth","September",2017
"10398","Morgan","morganny@gmail.com","eagle lager","170.00","250.00",957,"239250.00","76560.00","Togo","northwest","October",2019
"10399","Kivell","kivel_go@yahoo.com","hero","150.00","200.00",958,"191600.00","47900.00","Benin","northeast ","November",2018
"10400","Sorvino","sorvi2000@gmail.com","beta malt","80.00","150.00",784,"117600.00","54880.00","Senegal","northcentral ","December",2018
"10401","Gill","gillhell@uk.com","grand malt","90.00","150.00",966,"144900.00","57960.00","Ghana","Southeast","January",2019
"10402","Sorvino","sorvi2000@gmail.com","trophy","150.00","200.00",784,"156800.00","39200.00","Nigeria","west","February",2018
"10403","Thompson","thomp@uk.com","budweiser","250.00","500.00",998,"499000.00","249500.00","Togo","southsouth","March",2017
"10404","Andrews","andy@gmail.com","castle lite","180.00","450.00",951,"427950.00","256770.00","Benin","northwest","April",2018
"10405","Jardine","jard@gmail.com","eagle lager","170.00","250.00",973,"243250.00","77840.00","Senegal","northeast ","May",2019
"10406","Jardine","jard@gmail.com","hero","150.00","200.00",704,"140800.00","35200.00","Ghana","northcentral ","June",2017
"10407","Andrews","andy@gmail.com","beta malt","80.00","150.00",748,"112200.00","52360.00","Nigeria","Southeast","July",2019
"10408","Jardine","jard@gmail.com","grand malt","90.00","150.00",972,"145800.00","58320.00","Togo","west","August",2017
"10409","Gill","gillhell@uk.com","trophy","150.00","200.00",859,"171800.00","42950.00","Benin","southsouth","September",2017
"10410","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",825,"412500.00","206250.00","Senegal","northwest","October",2017
"10411","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",997,"448650.00","269190.00","Ghana","northeast ","November",2019
"10412","Andrews","andy@gmail.com","eagle lager","170.00","250.00",789,"197250.00","63120.00","Nigeria","northcentral ","December",2019
"10413","Jardine","jard@gmail.com","hero","150.00","200.00",934,"186800.00","46700.00","Togo","Southeast","January",2019
"10414","Thompson","thomp@uk.com","beta malt","80.00","150.00",773,"115950.00","54110.00","Benin","west","February",2017
"10415","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",786,"117900.00","47160.00","Senegal","southsouth","March",2017
"10416","Morgan","morganny@gmail.com","trophy","150.00","200.00",991,"198200.00","49550.00","Ghana","northwest","April",2017
"10417","Howard","howard_freeman@yahoo.com","budweiser","250.00","500.00",886,"443000.00","221500.00","Nigeria","northeast ","May",2017
"10418","Parent","parentty@uk.com","castle lite","180.00","450.00",987,"444150.00","266490.00","Togo","northcentral ","June",2018
"10419","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",772,"193000.00","61760.00","Benin","Southeast","July",2018
"10420","Smith","smithMan@yahoo.com","hero","150.00","200.00",760,"152000.00","38000.00","Senegal","west","August",2018
"10421","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",778,"116700.00","54460.00","Ghana","southsouth","September",2017
"10422","Jardine","jard@gmail.com","grand malt","90.00","150.00",716,"107400.00","42960.00","Nigeria","northwest","October",2019
"10423","Gill","gillhell@uk.com","trophy","150.00","200.00",775,"155000.00","38750.00","Togo","northeast ","November",2018
"10424","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",860,"430000.00","215000.00","Benin","northcentral ","December",2017
"10425","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",895,"402750.00","241650.00","Senegal","Southeast","January",2017
"10426","Andrews","andy@gmail.com","eagle lager","170.00","250.00",929,"232250.00","74320.00","Ghana","west","February",2019
"10427","Jardine","jard@gmail.com","hero","150.00","200.00",759,"151800.00","37950.00","Nigeria","southsouth","March",2018
"10428","Thompson","thomp@uk.com","beta malt","80.00","150.00",765,"114750.00","53550.00","Togo","northwest","April",2017
"10429","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",861,"129150.00","51660.00","Benin","northeast ","May",2019
"10430","Morgan","morganny@gmail.com","trophy","150.00","200.00",790,"158000.00","39500.00","Senegal","northcentral ","June",2018
"10431","Howard","howard_freeman@yahoo.com","budweiser","250.00","500.00",831,"415500.00","207750.00","Ghana","Southeast","July",2017
"10432","Parent","parentty@uk.com","castle lite","180.00","450.00",879,"395550.00","237330.00","Nigeria","west","August",2017
"10433","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",756,"189000.00","60480.00","Togo","southsouth","September",2017
"10434","Smith","smithMan@yahoo.com","hero","150.00","200.00",888,"177600.00","44400.00","Benin","northwest","October",2017
"10435","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",859,"128850.00","60130.00","Senegal","northeast ","November",2017
"10436","Morgan","morganny@gmail.com","grand malt","90.00","150.00",761,"114150.00","45660.00","Ghana","northcentral ","December",2018
"10437","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",989,"197800.00","49450.00","Nigeria","Southeast","January",2018
"10438","Parent","parentty@uk.com","budweiser","250.00","500.00",824,"412000.00","206000.00","Togo","west","February",2018
"10439","Kivell","kivel_go@yahoo.com","castle lite","180.00","450.00",775,"348750.00","209250.00","Benin","southsouth","March",2018
"10440","Smith","smithMan@yahoo.com","eagle lager","170.00","250.00",980,"245000.00","78400.00","Senegal","northwest","April",2017
"10441","Parent","parentty@uk.com","hero","150.00","200.00",828,"165600.00","41400.00","Ghana","northeast ","May",2019
"10442","Gill","gillhell@uk.com","beta malt","80.00","150.00",711,"106650.00","49770.00","Nigeria","northcentral ","June",2019
"10443","Smith","smithMan@yahoo.com","grand malt","90.00","150.00",817,"122550.00","49020.00","Togo","Southeast","July",2018
"10444","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",829,"165800.00","41450.00","Benin","west","August",2018
"10445","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",872,"436000.00","218000.00","Senegal","southsouth","September",2018
"10446","Jardine","jard@gmail.com","castle lite","180.00","450.00",715,"321750.00","193050.00","Ghana","northwest","October",2018
"10447","Andrews","andy@gmail.com","eagle lager","170.00","250.00",939,"234750.00","75120.00","Nigeria","northeast ","November",2019
"10448","Howard","howard_freeman@yahoo.com","hero","150.00","200.00",891,"178200.00","44550.00","Togo","northcentral ","December",2017
"10449","Gill","gillhell@uk.com","beta malt","80.00","150.00",736,"110400.00","51520.00","Benin","Southeast","January",2018
"10450","Gill","gillhell@uk.com","grand malt","90.00","150.00",797,"119550.00","47820.00","Senegal","west","February",2017
"10451","Kivell","kivel_go@yahoo.com","trophy","150.00","200.00",913,"182600.00","45650.00","Ghana","southsouth","March",2017
"10452","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",710,"355000.00","177500.00","Nigeria","northwest","April",2017
"10453","Morgan","morganny@gmail.com","castle lite","180.00","450.00",832,"374400.00","224640.00","Togo","northeast ","May",2019
"10454","Kivell","kivel_go@yahoo.com","eagle lager","170.00","250.00",952,"238000.00","76160.00","Benin","northcentral ","June",2019
"10455","Sorvino","sorvi2000@gmail.com","hero","150.00","200.00",967,"193400.00","48350.00","Senegal","Southeast","July",2017
"10456","Gill","gillhell@uk.com","beta malt","80.00","150.00",879,"131850.00","61530.00","Ghana","west","August",2018
"10457","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",705,"105750.00","42300.00","Nigeria","southsouth","September",2018
"10458","Thompson","thomp@uk.com","trophy","150.00","200.00",878,"175600.00","43900.00","Togo","northwest","October",2018
"10459","Andrews","andy@gmail.com","budweiser","250.00","500.00",903,"451500.00","225750.00","Benin","northeast ","November",2018
"10460","Jardine","jard@gmail.com","castle lite","180.00","450.00",791,"355950.00","213570.00","Senegal","northcentral ","December",2018
"10461","Jardine","jard@gmail.com","eagle lager","170.00","250.00",895,"223750.00","71600.00","Ghana","Southeast","January",2018
"10462","Andrews","andy@gmail.com","hero","150.00","200.00",759,"151800.00","37950.00","Nigeria","west","February",2018
"10463","Jardine","jard@gmail.com","beta malt","80.00","150.00",790,"118500.00","55300.00","Togo","southsouth","March",2017
"10464","Gill","gillhell@uk.com","grand malt","90.00","150.00",722,"108300.00","43320.00","Benin","northwest","April",2017
"10465","Sorvino","sorvi2000@gmail.com","trophy","150.00","200.00",888,"177600.00","44400.00","Senegal","northeast ","May",2019
"10466","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",849,"424500.00","212250.00","Ghana","northcentral ","June",2018
"10467","Andrews","andy@gmail.com","castle lite","180.00","450.00",736,"331200.00","198720.00","Nigeria","Southeast","July",2018
"10468","Jardine","jard@gmail.com","eagle lager","170.00","250.00",843,"210750.00","67440.00","Togo","west","August",2019
"10469","Thompson","thomp@uk.com","hero","150.00","200.00",999,"199800.00","49950.00","Benin","southsouth","September",2018
"10470","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",996,"149400.00","69720.00","Senegal","northwest","October",2018
"10471","Morgan","morganny@gmail.com","grand malt","90.00","150.00",718,"107700.00","43080.00","Ghana","northeast ","November",2017
"10472","Howard","howard_freeman@yahoo.com","trophy","150.00","200.00",700,"140000.00","35000.00","Nigeria","northcentral ","December",2017
"10473","Parent","parentty@uk.com","budweiser","250.00","500.00",827,"413500.00","206750.00","Togo","Southeast","January",2018
"10474","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",755,"339750.00","203850.00","Benin","west","February",2018
"10475","Smith","smithMan@yahoo.com","eagle lager","170.00","250.00",803,"200750.00","64240.00","Senegal","southsouth","March",2019
"10476","Jones","jone.ai@yahoo.com","hero","150.00","200.00",731,"146200.00","36550.00","Ghana","northwest","April",2019
"10477","Morgan","morganny@gmail.com","beta malt","80.00","150.00",910,"136500.00","63700.00","Nigeria","northeast ","May",2019
"10478","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",747,"112050.00","44820.00","Togo","northcentral ","June",2017
"10479","Parent","parentty@uk.com","trophy","150.00","200.00",994,"198800.00","49700.00","Benin","Southeast","July",2017
"10480","Kivell","kivel_go@yahoo.com","budweiser","250.00","500.00",982,"491000.00","245500.00","Senegal","west","August",2017
"10481","Smith","smithMan@yahoo.com","castle lite","180.00","450.00",958,"431100.00","258660.00","Ghana","southsouth","September",2017
"10482","Parent","parentty@uk.com","eagle lager","170.00","250.00",943,"235750.00","75440.00","Nigeria","northwest","October",2017
"10483","Gill","gillhell@uk.com","hero","150.00","200.00",946,"189200.00","47300.00","Togo","northeast ","November",2019
"10484","Smith","smithMan@yahoo.com","beta malt","80.00","150.00",852,"127800.00","59640.00","Benin","northcentral ","December",2017
"10485","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",960,"144000.00","57600.00","Senegal","Southeast","January",2018
"10486","Sorvino","sorvi2000@gmail.com","trophy","150.00","200.00",992,"198400.00","49600.00","Ghana","west","February",2019
"10487","Jardine","jard@gmail.com","budweiser","250.00","500.00",960,"480000.00","240000.00","Nigeria","southsouth","March",2017
"10488","Andrews","andy@gmail.com","castle lite","180.00","450.00",842,"378900.00","227340.00","Togo","northwest","April",2018
"10489","Howard","howard_freeman@yahoo.com","eagle lager","170.00","250.00",750,"187500.00","60000.00","Benin","northeast ","May",2018
"10490","Gill","gillhell@uk.com","hero","150.00","200.00",796,"159200.00","39800.00","Senegal","northcentral ","June",2018
"10491","Gill","gillhell@uk.com","beta malt","80.00","150.00",944,"141600.00","66080.00","Ghana","Southeast","July",2018
"10492","Kivell","kivel_go@yahoo.com","grand malt","90.00","150.00",854,"128100.00","51240.00","Nigeria","west","August",2019
"10493","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",926,"185200.00","46300.00","Togo","southsouth","September",2019
"10494","Morgan","morganny@gmail.com","budweiser","250.00","500.00",808,"404000.00","202000.00","Benin","northwest","October",2017
"10495","Kivell","kivel_go@yahoo.com","castle lite","180.00","450.00",883,"397350.00","238410.00","Senegal","northeast ","November",2019
"10496","Sorvino","sorvi2000@gmail.com","eagle lager","170.00","250.00",958,"239500.00","76640.00","Ghana","northcentral ","December",2019
"10497","Gill","gillhell@uk.com","hero","150.00","200.00",984,"196800.00","49200.00","Nigeria","Southeast","January",2019
"10498","Sorvino","sorvi2000@gmail.com","beta malt","80.00","150.00",765,"114750.00","53550.00","Togo","west","February",2017
